clientid_cr,clmbuserid_cr,conversiontime_cr,imprid_cr,adslotdimid_cr,algo_cr,audiences_cr,clickbid_cr,geodimid_cr,ip_cr,itemcolumbiaid_cr,itemid_cr,position_cr,pubclientid_cr,refurl_cr,siteId_cr,templateid_cr,goalid_cr,time_cr,adLogType_cr,v_cr,allAudiences_cr,pricingtype_cr,osId_cr,browserId_cr,cityId_cr,stateId_cr,modelDimId_cr,lookUpFrom_cr,connTypeDimId_cr,ispDimId_cr,countryDimId_cr,goalTypeId_cr,conversionDurationInMillis_cr,impressionTimeInMillis_cr,clickTimeInMillis_cr,osVerDimId_cr,uuidSource_cr,geoGrpDimId_cr,stateGrpDimId_cr,deviceId_cr,uvh_cr,uv_cr,platformId_cr,sdkVersion_cr,usrClusterId_cr,cityGrpDimId_cr,siteClusterIds_cr,refClusterId_cr,paid_cr,spend_cr,attributionType_cr,conversionid_cr,optimize_on_cr,bundleId_cr,conversion_fraud
75694,6941b3d9-65af-4b9e-9785-a03ee032f2c5-10waw,1.62E+12,44121b46-2b80-432e-9ed3-a2d1fa170b45-1sjts,239188,38,"2x6,8k6,8gv,2vk,8gw,8iy",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,3,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fpune,3,3024,6384,1.62E+12,2,1,"l7o,l7r,ica,7du,lo4,o1w,o1v,o1x,5o2,o1z,oxe,2xf,o6j,2xi,30b,8gv,58k,8gw,5au,2xs,761,9nj,446,5vy,6hp,h9r,6hs,35n,h1v,5bz,59t,ic1,gau,75y,k8l,8k6,k8o,2vj,hhg,2vk,8iy,ovr,ovt,nr2,2x6,44t,o28,o29,id3,428",16,196058,129639,10278,1808,202038,2,264494,280043,144,10,2509,1.62E+12,1.62E+12,199452,1,348011,348020,,,,,,,348006,"333,734,128,527,333,000",,,,,,,,FALSE
75694,87362b1f-b784-4df1-b368-f4d7c46a42e8-1sjlg,1.62E+12,448060cd-8069-4884-9624-095590306721-1sjlg,129239,38,,2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F32278%2Find-vs-eng-4th-t20i-england-tour-of-india-2021,178,663,6384,1.62E+12,2,1,9nj,16,196058,129639,0,1811,202038,2,264496,280429,144,10,28456,1.62E+12,1.62E+12,199452,1,348011,348025,,,,,,,,,,,,,,,,FALSE
77713,81b2e0f3-ba16-4f1d-ba54-cbb18ab54dca-1sjac,1.62E+12,448c613e-d0d0-48ae-b5d8-cfd7b4788f05-1sjo8,355914,20,"8gq,8k6,8kv,8k8,2vk,8gv,2vl,8gw,2x6,2vv,30r,8gl,joa,2vb,o3b",3.1,144,XXX.XXX.XXX.XXX,5491581,49477556,1,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fkolkata%2Fwest-bengal-election-date-2021-polling-to-start-on-march-27-results-on-may-2%2Farticleshow%2F81227925.cms,3,5450,7229,1.62E+12,2,1,"nyw,n7x,592,n7z,apc,357,n8a,359,n8e,n8g,58k,lfe,2v6,5jh,488,on4,q03,pnu,on9,59j,35j,omf,59t,ic1,2vb,2ve,2vk,2vl,l85,pa9,2vr,2x6,p00,2vv,2vy,qrz,p09,id3,ibs,cy9,l7m,q1e,l7o,l7r,2wl,2wr,p12,icj,oos,8u1,p16,oou,lit,p18,ga1,8u4,icp,5o2,2xa,2xb,2xc,pc1,2xf,2xi,2xj,cxz,pav,p0i,6pc,idf,2xp,k87,p0j,2xs,k89,nnq,p0s,o03,nnr,if2,p0u,nnt,pbq,pd3,pd2,p1b,pd5,h1v,ieq,p1u,k8d,p1x,p1w,k8f,k8e,gau,k8g,k8j,pe4,k8l,2zh,pe8,k8p,k8o,pcx,pcw,gbb,o20,nr1,o22,nr2,o21,o28,o29,5ps,pdr,7dm,pdt,5b2,igd,7du,o1j,7dx,o1l,o1o,pea,o1n,lo4,o1r,nqu,igp,nqx,o1v,nqz,o1x,nqy,5ag,8gl,qxc,pg6,o2a,8gq,pg9,qxi,9it,8gv,8gw,5az,761,ov9,o3b,o3e,o3d,iic,pfz,oul,kmk,kmj,oun,kmm,kml,5bz,kmn,out,6ea,75y,ova,ovd,8ip,ove,ovh,ovg,8k6,ovi,8k7,8k8,hhg,8k9,8ix,hhh,ovr,ovt,8ja,n2u,n47,8jc,40n,n49,n2v,428,n3b,8js,n3i,n3l,n3n,oy5,n3p,mss,oy7,41j,5w0,oy9,n3s,owx,owz,434,o6b,o6d,oxf,oxe,o6f,n4f,o6j,8kv,o6l,30b,o6n,oxr,o6p,o6r,o6t,n64,o6v,n66,n4t,p8y,oxz,o6x,p8x,n4x,9nj,30r,446,5vy,5vz,oyb,joa,6hp,lbt,h9r,oyk,6hs,hkf,oyl,p9m,n5n,p9o,n72,p9q,n71,p9t,l32,n78,n5u,n77,d2a,ozs,ozw,32m,ozy,32w,44y,n7a,32x,n7e",16,129300,129639,438,1818,202038,2,264494,133765,144,10,102492279,1.62E+12,1.62E+12,199522,1,348011,348025,,,,,,"128,554,333,492,333,000",348009,"333,734,128,527,333,000",,,,,,,,FALSE
78614,d9ccff0c-2375-42e7-a726-acc005b7ad7c-6mes,1.62E+12,449713d0-87d9-4827-94b2-4bc6323609c8-h0k8,326428,37,"nqv,2vk,3si",,144,XXX.XXX.XXX.XXX,5603438,53182160,1,8359,https%3A%2F%2Fvijaykarnataka-com.cdn.ampproject.org%2Fv%2Fs%2Fvijaykarnataka.com%2Ftech%2Ftips-tricks%2Fwhatsapp-tips-and-tricks-how-to-find-out-if-someone-has-blocked-you-on-whatsapp%2Famp_articleshow%2F81268716.cms,1215,2241,9583,1.62E+12,2,1,"h9r,hqi,hkf,43a,h78,3si,h5y,8ka,lo4,n36,p99,nqv,n37,apc,p1x,5o2,7gh,75x,8g1,h60,30b,2vk,58k,5xq,2vs,n2u,p8x,761,o25,9nj,p9a,2yc",17,129311,129408,436,1806,0,2,264496,136127,144,10,993105361,1.62E+12,1.62E+12,0,1,348011,348022,,,,,,,348007,"333,507,333,503,128,000",,1,1000,1,,,,FALSE
8895,88d49952-02fb-4ebe-9f7b-f11f23654c20-10wgg,1.62E+12,44c36142-93e1-43d2-91ce-c05252a2c590-1sjac,317616,39,"2vk,8gw",,144,XXX.XXX.XXX.XXX,5601459,52820721,1,16258,https%3A%2F%2Fm-jagranjosh-com.cdn.ampproject.org%2Fv%2Fs%2Fm.jagranjosh.com%2Fgeneral-knowledge%2Famp%2Fdifference-between-mitosis-and-meiosis-in-hindi-1607947954-2,2174,5604,405,1.62E+12,2,1,"2xf,h9r,hkf,30b,2vk,8gw,58k,5xq,lo4,761,9nj,apc,7gh,5o2,gau,75x,k8l",17,129311,129408,0,1810,0,2,264496,280429,144,10,148534,1.62E+12,1.62E+12,359919,1,348011,348024,,,,,,,,,,1,600,1,,,,FALSE
77274,4bf8a437-e070-4b48-bf3c-f6f140b8e30d-1sjts,1.62E+12,44df182e-6428-4af4-bc00-27de7779ba90-10ntc,355768,21,"8gw,3si",,144,XXX.XXX.XXX.XXX,5617838,50997160,1,1,,3296,,9767,1.62E+12,2,1,"hqi,au7,h78,3si,pgb,jmn,h5y,8ka,keh,lo4,p1u,jxb,5o2,7gh,o6b,75x,ovd,pta,jtl,h60,o6l,30b,k8q,oxr,8gw,jhh,jhk,761,622,47b",17,129311,129408,0,0,0,2,264494,133765,144,10,45347,1.62E+12,1.62E+12,360833,1,348011,,,,,,,,,,,1,225,1,,,,FALSE
30431,d8012920-3220-4d28-b536-f4f6ceae184e-1sjio,1.62E+12,44f664c0-488a-43ea-b390-dc9260bd170c-1sjwk,355768,21,,,144,XXX.XXX.XXX.XXX,5614054,53607445,1,1,,3296,,3370,1.62E+12,2,1,,17,129311,129408,439,1815,0,2,264496,280429,144,10,55351,1.62E+12,1.62E+12,360956,1,348011,348023,,,,,,,348007,,,1,275,1,,,,FALSE
77713,9ec8fce3-a9c5-4b6b-ab11-685d102f8396-1sjlg,1.62E+12,44fd2940-5332-4122-a6e4-1b73037901f1-h0hg,129784,1,"8kv,2vk,8gw,2vl",,144,XXX.XXX.XXX.XXX,5491581,49477556,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F32278%2Find-vs-eng-4th-t20i-england-tour-of-india-2021,178,663,7229,1.62E+12,1,1,"p1b,h9r,6hs,oys,35j,oyr,7dx,oy7,592,oy9,p12,lo4,p1u,5o2,o6b,gau,75y,oxe,8qv,k8l,ove,2ve,o6j,k8p,8kv,ovi,p0e,30b,8k9,2vk,58k,8gw,2vl,l85,ozs,ovr,ovt,nr2,761,40n,on4,o28,9nj,32x,ibs,6hp",16,196063,129639,10233,1799,202038,1,264494,0,144,10,84603795,1.62E+12,,199414,1,348011,348023,196047,,,1,,,348008,,,,,,,,,FALSE
75694,4cf1bd19-fc87-49d3-9ed5-b6f621e6dc1c-62ys,1.62E+12,45094897-01e3-414d-a149-40cac833d1e8-1slg4,321523,18,"2vk,8gn",2.79,144,XXX.XXX.XXX.XXX,5488773,49504154,1,65594,https%3A%2F%2Fwww.mathrubhumi.com%2Fnews%2Findia%2Faccelerate-vaccination-testing-centre-tells-states-witnessing-spike-in-cases-covid-19-1.5494376,2602,4281,6384,1.62E+12,2,1,"icg,lo4,apc,5o2,o6b,oxf,oxe,8gn,o6j,o6l,p0e,30b,o6n,58k,qz1,5aw,lff,cyb,761,on4,pns,9nj,pnu,5vy,pnv,kmc,oul,kmk,oun,kmj,quo,kmm,kml,out,p1u,p1x,75y,ove,ovh,gbb,2vk,ozs,ovr,ovt,ozw,ozy,44v,qnt,p09,n3b",16,196058,129639,10269,1807,202038,2,264494,266906,144,10,3882,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,128554,,"333,503,333,498,333,000",,,,,,,,FALSE
75694,c051d177-5f24-4111-9a5a-ad8106f09310-10wj8,1.62E+12,4597f53e-b6c4-43c5-b11e-4f0003ae8003-h0hg,337642,26,"8gp,8kv,8gw,2vl",3.1,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35538%2Fsll-vs-rsal-semi-final-2-road-safety-world-series-t20-2020-21,178,5450,6384,1.62E+12,2,1,"oy5,7dx,oy7,nyw,nqr,592,oy9,nqt,lo4,nqs,oos,oou,5o2,o6b,o6d,o6f,8gp,o2c,8kv,o6l,30b,58k,8gw,p0i,idf,761,p0s,p0u,on4,if2,9nj,6hp,47b,6hs,hkf,47f,35j,omf,l32,p1u,p1x,75y,ovd,2ve,k8p,8k9,2vl,l85,ozs,ovr,o20,ovt,o21,nr2,o23,o26,40n,o28,32x,ibs,ibu",16,196063,129639,10278,1808,202038,2,264496,273302,144,10,2319,1.62E+12,1.62E+12,199414,1,348011,348020,,,,,,,348006,,,,,,,,,FALSE
75694,259cfbca-c9b7-4424-a518-1e84f9b5f322-1sk24,1.62E+12,4642f66c-1645-4fe1-ac4a-783a1d711047-1sk24,332783,38,"2vk,8gw",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,180756666,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fmumbai%2Ffrom-today-pay-more-for-cng-piped-cooking-gas%2Farticleshow%2F80756666.cms,3,4376,6384,1.62E+12,2,1,"h9r,pdu,o1o,o1n,nyw,5bz,n7x,lo4,apc,5o2,gau,75y,k8l,2xf,pg9,30b,o6n,2vk,n80,58k,8gw,761,9nj,nnt,446,5vy,id3,n3b,n7e,pdr",16,129300,129639,437,1808,202038,2,264494,180916,144,10,2964,1.62E+12,1.62E+12,199522,1,348011,348020,,,,,,,348006,"333,734,128,527,333,000",,,,,,,,FALSE
2139,3ef38b84-2ac1-4cfb-868e-acca4ec20b5d-1siwg,1.62E+12,4690fc02-affe-499a-9f53-aba0638f625a-1siwg,332771,18,,2,144,XXX.XXX.XXX.XXX,5610363,53184758,1,14292,https%3A%2F%2Fkhabar-odishatv-in.cdn.ampproject.org%2Fv%2Fs%2Fkhabar.odishatv.in%2Fodisha%2Fremedial-classes-for-standard-1-to-8-in-new-academic-session%2F252468%2Famp%2F,2901,4873,722,1.62E+12,2,1,9nj,6,129311,129408,10233,1799,0,2,264496,273302,144,10,33680,1.62E+12,1.62E+12,359921,1,348011,348023,,,,,,,348008,,,,,,,,,FALSE
69398,8788a6e5-1069-46f5-9e50-f84f0536f999-1sjr0,1.62E+12,4692192d-d56c-4a0f-8103-46618ddfcb6a-1sjr0,355768,21,,,144,XXX.XXX.XXX.XXX,5614456,53607575,1,1,,3296,,4551,1.62E+12,2,1,,17,196061,129639,10295,1814,200866,2,264496,280429,144,10,57683,1.62E+12,1.62E+12,0,4,348011,348026,,,,,,,,,,1,1300,1,,,,FALSE
75694,9e532ec5-32e2-4ea5-874b-975ea5457ac9-10uao,1.62E+12,470e06fd-3533-4981-9e93-894c804864cd-3ps4,337642,1,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scorecard%2F35112%2Fafg-vs-zim-2nd-t20i-afghanistan-v-zimbabwe-in-uae-2021,178,5450,6384,1.62E+12,2,1,"oy5,7dx,oy7,oy6,592,oy9,oww,lo4,p12,owx,oos,igp,5o2,o6b,o6d,oxf,o6f,o6j,8kv,o6l,30b,58k,8gw,oxr,p0i,idf,ov2,qv1,oxz,761,p0s,ov9,on4,if2,p0u,9nj,5vy,oyc,oyb,6hp,h9r,p1b,6hs,hkf,iic,oul,35j,p1u,p1x,p1w,gau,75y,ovd,ovc,k8l,ove,ovh,2ve,ovg,k8p,ovi,8k9,2vk,l85,2vl,ox2,ozs,ovr,ovt,ozw,nr2,p01,p00,40n,o28,qnt,p09,32x,ibs",16,196070,129639,10240,1802,202038,2,264503,266913,144,10,2536,1.62E+12,1.62E+12,199505,1,348011,348021,,,,,,,348005,,,,,,,,,FALSE
75694,f673f3e1-2318-49fa-bcc2-138642d7f7b6-1sjlg,1.62E+12,47176d3a-efca-426d-adc4-86cf76cfedd5-1sjd4,129239,38,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35112%2Fafg-vs-zim-2nd-t20i-afghanistan-v-zimbabwe-in-uae-2021,178,663,6384,1.62E+12,2,1,"oy5,7dx,oy7,592,lo4,apc,5o2,o6b,o6d,oxe,o6j,8kv,o6l,30b,58k,8gw,p0i,qz1,o6v,p4r,o6u,761,on4,9nj,myf,pbq,47b,mb6,mym,h9r,n5n,35j,n5u,p1u,gau,75y,k8l,ove,2ve,ovg,k8p,8k9,2vk,2vl,l85,ozs,ovr,ovt,nr2,40n,qrv,o28,o29,ibs",16,196063,129639,34708,2570,202038,2,264494,281885,144,10,14337,1.62E+12,1.62E+12,199414,1,348011,348025,,,,,,,348009,,,,,,,,,FALSE
75694,c671a700-1f17-44c8-8eca-6f3155c1e9c7-10ni8,1.62E+12,47382b05-688c-4c51-ad54-c4b4f4c46551-10nnt,321523,1,"8kv,2vk,8gw,2vl",3.1,144,XXX.XXX.XXX.XXX,5488088,49504155,1,65594,https%3A%2F%2Fwww.mathrubhumi.com%2Fnews%2Findia%2Fsupreme-court-notice-on-the-petition-to-cancel-the-1886-mullaperiyar-dam-lease-agreement-1.5527767,2602,4281,6384,1.62E+12,2,1,"n3i,oy5,lo4,p12,qq3,qq5,apc,5o2,o6b,o6d,oxf,oxe,pg6,o6f,n4f,o6j,8kv,o6l,pav,30b,o6n,58k,8gw,oxr,p0i,o6r,p0j,o6t,qr0,o6v,n4t,761,n4x,on4,9nj,446,5vy,kmc,h9r,pbs,pbr,n5n,oul,35j,kmk,kmj,kmm,quo,kml,5bz,kmn,n5v,n5w,p1u,p1x,gau,75y,ovd,k8l,ove,ovh,2ve,k8p,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,qrp,nr2,npr,qrv,o28,o29,32x,n3b",16,196063,129639,34720,1807,202038,2,264494,266906,144,10,2309,1.62E+12,1.62E+12,199414,1,348011,348022,,,,,,"333,500,128,554,128,000",348007,"333,503,333,498,333,000",,,,,,,,FALSE
64588,71846f60-761d-47d2-ab54-ccde995a050a-1sjr0,1.62E+12,47523529-0f7d-4a01-bba2-909845159234-10ofk,355768,21,"2vv,8is,2vh,8k8,2vk,8gw,7gm,o3b",,144,XXX.XXX.XXX.XXX,5601889,53182406,1,1,,3296,,7243,1.62E+12,2,1,"l3j,qob,k1m,l3r,l3q,qoh,nyw,qoj,n7x,qol,n7z,luy,apc,357,qq7,jc6,58k,kdf,qr4,qr3,q04,qr5,nl7,lwe,mhw,mhz,mhy,lwp,ly2,59j,35i,qqf,ly6,i10,qs7,lxc,nkx,2vc,jtl,2vh,qaw,2vk,mje,qrk,nlk,k4u,nlm,gp7,2vv,qrt,lj7,id3,80t,ibv,qbq,2wl,qsh,jee,l7z,qu7,lis,5o2,liv,ga3,i2a,lzi,liw,ga4,2xe,i2l,pav,lzt,gr4,jx9,k89,qtr,qv8,pt9,jh3,nnt,qv9,jh7,pbq,pd2,qug,jy6,lkh,jy8,jy7,kio,jxa,jxc,jxb,p1u,gau,grj,k8l,ptb,2zh,jha,pcx,jhb,pcw,jhd,ix8,jhf,nr1,o22,nr2,o21,o23,o26,llu,jhr,gsc,5ps,jhz,pdr,pdt,jyq,o1m,qwq,o1l,o1o,o1n,pw6,pus,lo4,o1s,o1r,o1t,nqx,o1w,o1v,nqw,o1y,nqy,o1x,h4f,gti,7el,o2a,7em,7en,7eo,7ep,pg9,o2i,8gw,761,o2v,7fd,7fe,7ff,7fg,7fh,9jk,o3b,ph9,pwj,gee,pgb,pgd,5bz,7gb,ko9,pi1,75y,7gm,qit,gvm,8is,8it,8k7,m0g,8k8,hhg,hhh,76h,ovr,76i,76j,ovt,76k,76l,qjg,n47,n2u,qji,q8z,n2w,668,n3b,q9d,pht,n3c,q9f,jmn,jmp,akw,mss,jmo,41j,jmr,jmq,8kb,5w3,5w4,5w5,5w6,5w7,pim,qkr,o6b,lc2,me3,qm7,lao,lar,qm9,qm8,lc8,n4f,66d,30b,o6n,qld,qlc,o6r,qlf,jp0,qle,jp3,o6t,qlh,qlg,qlj,o6v,n4t,qlk,p8x,l26,n4x,322,p8z,446,qlq,5vy,5vz,p9e,6hp,5wa,5wb,h9r,6hs,5wc,5wd,5we,qma,n5n,3sh,qme,n72,n71,lsr,lsq,qmf,l31,31m,n5u,n77,lsw,331,qo2,qms,qo7,mes,lv2,mfg,ojk,nyf,mfs,n7e",17,196058,129639,440,1802,202038,2,264503,136127,144,10,1831166568,1.61E+12,1.61E+12,199452,1,348011,348021,,,,,,,348005,,,1,250,1,,,,FALSE
77713,8fa58934-2934-4c5f-a152-23943a9f874e-1sjts,1.62E+12,47995986-774e-426e-8d40-dc2f42768341-10oic,254786,1,"8kv,8gs,2vk,8gw,2vl",,144,XXX.XXX.XXX.XXX,5491581,49477556,1,16018,http%3A%2F%2Fsandesh.com%2F,245,3229,7229,1.62E+12,1,1,"jyq,7dx,592,lo4,qq3,igp,qq5,o1v,o1y,o1x,o2a,qxi,8gs,qpe,58k,8gw,qz1,qr0,761,on4,on5,qpz,lh6,on9,kmc,oum,oul,35j,kmk,kmj,oun,kml,kmn,out,oux,qil,mk5,75y,ovd,ovc,ove,ovh,2ve,ovi,ovk,8k9,2vk,2vl,l85,ox2,ovr,ovt,qrp,40n,qrv,p09,ibs,q9g,oy5,oy7,oy9,p12,owx,5o2,o6b,oxf,kpb,o6d,oxe,o6f,o6j,8kv,o6l,p0e,30b,oxm,p0i,oxr,idf,p0j,oxz,p0s,p0u,if2,9nj,6hp,h9r,oyk,p1b,6hs,p1a,6ht,oyl,oyq,oyr,quo,oyt,p1u,p1x,p1w,gau,k8l,k8p,gbb,ozs,ozw,nr2,ozy,o28,qnt,32x",16,196063,129639,10250,1803,202038,1,264495,190004,144,10,84247245,1.62E+12,,199414,1,348011,348026,196047,,54110514,1,,,,333504,333504,,,,,,,FALSE
86431,44dd2e1d-e059-4613-a850-2ee847e50455-10oic,1.62E+12,496d6125-3545-428e-9edd-5e8a28a52245-10oic,355768,21,,,144,XXX.XXX.XXX.XXX,5614959,53930057,1,1,,3296,,10549,1.62E+12,2,1,,17,196058,129639,10240,1802,202038,2,264496,280429,144,10,88612,1.62E+12,1.62E+12,199452,4,348011,348021,,,,,,,348005,,,1,800,1,,,,FALSE
75694,0ed89701-15a0-4a3e-a6fc-75e2fdc9ce28-10w5c,1.62E+12,49928114-a89b-4461-9b2d-3d76dccc6636-3qjw,341149,38,"8ks,8k8,2vk,8gv,8gw,2vv,nqv,30r,8kp,joa,2vb,8kq,o3b",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,181561598,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fpune%2Fmaharashtra-pune-nagpur-lockdown-live-updates%2Fliveblog%2F81561598.cms,3,5134,6384,1.62E+12,2,1,"n7j,n90,nyw,n7x,n7z,apc,n8a,359,n8e,n8g,n8i,n8k,58k,n8r,on4,488,2v8,pns,pnu,pnt,n9a,pnw,pnv,n9f,pnx,8r7,mhw,35d,59j,35i,omx,2vb,2vc,q0b,q0d,q0c,2vk,q0g,onj,gp7,2vv,2vy,id3,ibv,buq,cy9,ica,p12,pac,5o2,2xa,2xc,2xf,p0i,6pc,2xp,6pd,k87,p0j,k89,2xs,idi,nnt,6r3,if5,nnx,pd3,pbs,p1b,pd5,pbr,pd9,p1u,p1x,k8f,gau,k8g,pe4,k8l,2zh,pe8,k8o,pcx,pcw,gbb,pcy,nr1,o22,o21,o24,o23,pdd,o26,o25,n07,n06,5ps,7di,pdr,pf4,pdt,pf9,jyq,5b2,7du,o1m,o1l,o1o,o1n,pea,pec,lo4,pee,nqv,o1t,nqu,nqx,igs,o1v,nqw,pel,q5z,nqy,ea5,ea4,pg6,o2a,pg5,n0b,peu,o2c,pg9,8gv,8gw,5au,761,62v,o3b,kmc,oul,kmj,kmm,kml,5bz,kmn,n35,eal,p6a,75y,7gn,p6e,ove,ovh,8iq,ovi,8k7,8k8,hhg,hhh,ovr,ovt,8ja,n47,n2u,n2w,n2v,n3b,n3i,n3n,n3p,oy7,41j,p98,oy9,n3s,n59,o6b,n4c,oxf,8ko,oxe,8kp,o6f,8kq,8kr,8ks,o6j,o6l,30b,o6n,o6p,oxr,o6v,p8y,p8x,p8z,9nj,30r,446,5vy,5vz,30x,joa,6hp,lbt,h9r,6hs,n5n,p9o,n72,n71,p9q,p9t,n73,n5v,n78,n5w,oiv,ozs,ozw,ozy,44t,32w,n7a,n7f,n7e",16,196058,129639,0,1810,202038,2,264494,157825,144,10,2358,1.62E+12,1.62E+12,199452,1,348011,348024,,,,,,"333,735,333,493,333,000",,"333,734,333,734,128,000",333734,,,,,,,FALSE
75694,82958fa1-7db5-4b85-a924-34ae3e88f4ca-1sjts,1.62E+12,49c92b1f-75bc-4da1-bfdc-314447677998-1sjr0,356952,18,"8kv,8gw,2vl",3.1,144,XXX.XXX.XXX.XXX,5488773,49504162,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"mgc,oy5,7dx,oy7,mgg,oy9,592,pus,p12,lo4,oos,oou,5o2,o6b,oxf,o6d,oxe,o6f,o6j,8kv,o6l,p0e,otj,30b,oxm,p0i,oxr,58k,8gw,p0j,oxs,qxw,761,on4,9nj,kmc,p1b,oyk,p1a,hkf,oul,oys,kmk,35j,oyr,kmj,omf,oun,kmm,l32,kml,kmn,qqo,out,p1t,p1u,p1x,p1w,75y,ova,qvb,ove,ovh,2ve,k8p,ovi,8k9,2vl,l85,ox2,ozs,ovr,ovt,qzv,ozw,5xq,nr2,ozy,p00,40n,o28,p07,p09,ibs",16,196058,129639,10310,1817,202038,2,264494,278926,144,10,2652,1.62E+12,1.62E+12,199452,1,348011,348024,,,,,,333495,348005,,,,,,,,,FALSE
75694,4a1e2542-b4ac-4ca5-b21a-812eb5dfc7b0-10wm0,1.62E+12,49d4b792-1e9f-4d6c-af6e-b01735f5bb81-10nnt,129237,37,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504154,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scorecard%2F35112%2Fafg-vs-zim-2nd-t20i-afghanistan-v-zimbabwe-in-uae-2021,178,764,6384,1.62E+12,2,1,"oy5,7dx,oy7,592,oy9,lo4,p12,igp,5o2,o6b,oxf,o6f,o6j,8kv,o6l,30b,58k,8gw,oxr,p0i,idf,761,p0s,ov9,on4,p0u,if2,9nj,6hp,h9r,p1b,6hs,35j,p1u,p1x,gau,75y,ovd,k8l,ove,2ve,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,nr2,ozy,40n,o28,32x,ibs",16,196058,129639,436,1806,202038,2,264494,165550,144,10,3240,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,,348007,,,,,,,,,FALSE
75694,20f5849f-7c1c-4087-9d49-1cf24d11249f-62kw,1.62E+12,4a26c460-c043-42ef-976f-4320af99a7bc-10ni8,129239,38,"8kv,2vk,8gw,2vl,o3b",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35538%2Fsll-vs-rsal-semi-final-2-road-safety-world-series-t20-2020-21,178,663,6384,1.62E+12,2,1,"jyq,n3i,7dx,o1o,oy7,nyw,o1n,592,lo4,o1v,apc,o1x,5o2,o6b,o6d,oxf,oxe,o2a,o6j,8kv,o6l,30b,58k,oxr,8gw,oxz,761,9nj,446,5vy,o3b,35j,5bz,gau,75y,k8l,ove,2ve,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,nr2,40n,o28,p09,id3,ibs",16,196063,129639,0,1811,202038,2,264496,280429,144,10,50107400,1.62E+12,1.62E+12,199414,1,348011,348025,,,,,,,,,,,,,,,,FALSE
75694,118a2cec-5f87-4798-ba40-b00d2e7148b4-10ocs,1.62E+12,4abbb116-ed96-43f5-88e5-e9e7325483bd-10ocs,336428,1,"2x6,8k6,8k8,30r,2vk,8gm",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,77853,https%3A%2F%2Fenglish.tupaki.com%2Fpoliticalnews%2Farticle%2FAmaravati-Land-Scam-Chandrababu-gets-a-major-sigh-of-relief%2F115042,2958,5087,6384,1.62E+12,2,1,"jyq,lo4,qq3,qq5,o1v,o1x,8gm,qpe,58k,qz1,qr0,761,on4,lh1,on3,lh3,lh2,lh4,lh7,lh6,on9,lh8,kmc,oum,oul,kmk,kmj,oun,kmm,kml,kmn,out,oux,6ec,qil,mk5,75y,ovd,ovc,ove,ovh,ovg,2vf,8k6,ovi,8k8,ovk,2vk,8ix,ox2,ovp,ovr,ovt,2vr,qrp,2x6,p01,p00,p03,qrv,p04,p07,p09,p08,oy5,oy7,oy6,oy9,p12,owx,5o2,o6b,oxf,o6d,kpb,oxe,kpa,o6f,kpd,kpc,kpf,qe4,kpe,o6j,2xi,kpg,p0e,o6l,oxm,30b,oxp,p0i,oxr,oxq,p0j,qv1,oxx,oxz,p0s,p0u,9nj,30r,oyc,oyb,oyd,p1b,h9r,oyk,p1a,oyl,oyq,oys,oyr,quo,p1u,p1x,p1w,ozo,qvk,ozs,ozw,qni,5xq,32m,ozz,nr2,ozy,o28",16,196063,129639,0,0,202038,2,264499,150230,144,10,7057,1.62E+12,1.62E+12,199414,1,348011,,,,,,,,,,,,,,,,,FALSE
